,Unnamed: 0,Unnamed: 0.1,review_rating,hotel_locality,hotel_name,hotel_rating,num_reviews_reviewer,review_body,review_date,review_title,review_url,reviewer_name,user_location
1091,1091,1091,40,Bethlehem,Nativity Hotel,4 of 5 bubbles,257,"We stayed four nights here as part of a Holy Land pilgrimage, largely because we wanted to support people on the West Bank.. I'm not sure exactly how much we paid because it was all part of the package. But it was a good 3* level or service. The rooms were fine and there was a room for our group of 26 to have our meeting every evening. There was plenty to suit all tastes at the breakfast and evening buffets. The only two negative features were the fruit juices at breakfast, which were very poor; and the hot beverages, which were just coffee granules at breakfast (the cups being kept separate from the hot water for some reason) or only available at the bar in the evening. The staff were friendly and the business appeared to be Christian-run. The town was bigger than I remember and the centre appeared to be more than easy walking distance away.","June 19, 2017",Good average hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r494366077-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Michael K,"London, United Kingdom"
1092,1092,1092,50,Bethlehem,Nativity Hotel,4 of 5 bubbles,3,"I went to the Holy Land in a group tour and we stayed at the Nativity. The staff couldn't be more friendly. They try to speak as many languages as they can, most speak at least some portuguese (my native language). The highlight of the staff is Nichola, who seems to do a bit of everything in the hotel and is always ready to help. My mother fell sick on our last day of stay in the middle of the night. We had about four hours before a very early flight. My mother had a fever and was throwing up. Because of the short time for rest, I tried not to wake up the tour leader. I asked Nicholas for help and he arranged for a doctor that arrived there in 5 minutes, at 1AM. The doctor gave her shots and even gave me a ride to a 24 hours pharmacy for the medicines she would need and thankfully we were able to travel. Nichola was like an angel that night.Also the location is great, lots of shops around, even a very good bakery, a nice bar, a supermarket and a delicious ice cream.","April 13, 2017",Great location and excellent staff,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r475273438-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Paula F,"Belo Horizonte, MG"
1093,1093,1093,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,47,"This is a new hotel situated on a busy main road. The rooms are spacious and clean but there is no hairdryer, kettle, fridge or hospitality tray in the rooms. The food is okay, however, there is a well stocked supermarket a short walk away and a lovely bakery/deli across the road where one can enjoy pizza, pasta, pastries and coffee etc. There is a lot of noise at night from the street - cars screeching and dogs running wild, barking and fighting in the early hours of the morning.","November 4, 2017",Average tourist hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r538239719-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,DurbanKingfisher,Durban
1094,1094,1094,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,21,It was an wonderful hotel in the city of Bethlehem with nice rooms and nice staff the food was amazing have several varieties of food which will suit for all travellers the restaurant staff is little bit confusing they do need us to stay in the exact place they have reserved for us there are no any other choices. The washrooms how old fashion and it's really small and there are no any washroom and amenities.,"October 25, 2017",Holy land pilgrimage,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r535957449-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Methmal,"Negombo, null, Sri Lanka"
1095,1095,1095,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,1,"This hotel is surely not a 4* one. 2 1/2-3. The staff is okay, friendly. The rooms are big and clean, but the sheets and towels are not changed during your visit. There is no hair dryer in your room and the ones you can borrow in the lobby don't work. A lot of people stay here because of the pilgrimages, so there will be crowds, noise and the elevators full all the time. At the breakfast, they don't have coffee, only some bad tasting granulated one- instant coffee. You are asked to pay for the real one. I've never experienced a 4 stars hotel not having coffee. It is essential! They don't have fresh juices, barely any fruit. The food is okay and edible, but not tasting too well. They don't let you stay wherever you want in the restaurant, the waiters will arrange you depending on their motives. ","September 21, 2017",Average,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r526370277-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Alexandra B,"Bucharest, Romania"
1096,1096,1096,40,Bethlehem,Nativity Hotel,4 of 5 bubbles,257,"We stayed four nights here as part of a Holy Land pilgrimage, largely because we wanted to support people on the West Bank.. I'm not sure exactly how much we paid because it was all part of the package. But it was a good 3* level or service. The rooms were fine and there was a room for our group of 26 to have our meeting every evening. There was plenty to suit all tastes at the breakfast and evening buffets. The only two negative features were the fruit juices at breakfast, which were very poor; and the hot beverages, which were just coffee granules at breakfast (the cups being kept separate from the hot water for some reason) or only available at the bar in the evening. The staff were friendly and the business appeared to be Christian-run. The town was bigger than I remember and the centre appeared to be more than easy walking distance away.","June 19, 2017",Good average hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r494366077-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Michael K,"London, United Kingdom"
1097,1097,1097,50,Bethlehem,Nativity Hotel,4 of 5 bubbles,3,"I went to the Holy Land in a group tour and we stayed at the Nativity. The staff couldn't be more friendly. They try to speak as many languages as they can, most speak at least some portuguese (my native language). The highlight of the staff is Nichola, who seems to do a bit of everything in the hotel and is always ready to help. My mother fell sick on our last day of stay in the middle of the night. We had about four hours before a very early flight. My mother had a fever and was throwing up. Because of the short time for rest, I tried not to wake up the tour leader. I asked Nicholas for help and he arranged for a doctor that arrived there in 5 minutes, at 1AM. The doctor gave her shots and even gave me a ride to a 24 hours pharmacy for the medicines she would need and thankfully we were able to travel. Nichola was like an angel that night.Also the location is great, lots of shops around, even a very good bakery, a nice bar, a supermarket and a delicious ice cream.","April 13, 2017",Great location and excellent staff,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r475273438-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Paula F,"Belo Horizonte, MG"
1098,1098,1098,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,47,"This is a new hotel situated on a busy main road. The rooms are spacious and clean but there is no hairdryer, kettle, fridge or hospitality tray in the rooms. The food is okay, however, there is a well stocked supermarket a short walk away and a lovely bakery/deli across the road where one can enjoy pizza, pasta, pastries and coffee etc. There is a lot of noise at night from the street - cars screeching and dogs running wild, barking and fighting in the early hours of the morning.","November 4, 2017",Average tourist hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r538239719-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,DurbanKingfisher,Durban
1099,1099,1099,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,21,It was an wonderful hotel in the city of Bethlehem with nice rooms and nice staff the food was amazing have several varieties of food which will suit for all travellers the restaurant staff is little bit confusing they do need us to stay in the exact place they have reserved for us there are no any other choices. The washrooms how old fashion and it's really small and there are no any washroom and amenities.,"October 25, 2017",Holy land pilgrimage,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r535957449-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Methmal,"Negombo, null, Sri Lanka"
1100,1100,1100,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,1,"This hotel is surely not a 4* one. 2 1/2-3. The staff is okay, friendly. The rooms are big and clean, but the sheets and towels are not changed during your visit. There is no hair dryer in your room and the ones you can borrow in the lobby don't work. A lot of people stay here because of the pilgrimages, so there will be crowds, noise and the elevators full all the time. At the breakfast, they don't have coffee, only some bad tasting granulated one- instant coffee. You are asked to pay for the real one. I've never experienced a 4 stars hotel not having coffee. It is essential! They don't have fresh juices, barely any fruit. The food is okay and edible, but not tasting too well. They don't let you stay wherever you want in the restaurant, the waiters will arrange you depending on their motives. ","September 21, 2017",Average,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r526370277-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Alexandra B,"Bucharest, Romania"
1101,1101,1101,40,Bethlehem,Nativity Hotel,4 of 5 bubbles,257,"We stayed four nights here as part of a Holy Land pilgrimage, largely because we wanted to support people on the West Bank.. I'm not sure exactly how much we paid because it was all part of the package. But it was a good 3* level or service. The rooms were fine and there was a room for our group of 26 to have our meeting every evening. There was plenty to suit all tastes at the breakfast and evening buffets. The only two negative features were the fruit juices at breakfast, which were very poor; and the hot beverages, which were just coffee granules at breakfast (the cups being kept separate from the hot water for some reason) or only available at the bar in the evening. The staff were friendly and the business appeared to be Christian-run. The town was bigger than I remember and the centre appeared to be more than easy walking distance away.","June 19, 2017",Good average hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r494366077-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Michael K,"London, United Kingdom"
1102,1102,1102,50,Bethlehem,Nativity Hotel,4 of 5 bubbles,3,"I went to the Holy Land in a group tour and we stayed at the Nativity. The staff couldn't be more friendly. They try to speak as many languages as they can, most speak at least some portuguese (my native language). The highlight of the staff is Nichola, who seems to do a bit of everything in the hotel and is always ready to help. My mother fell sick on our last day of stay in the middle of the night. We had about four hours before a very early flight. My mother had a fever and was throwing up. Because of the short time for rest, I tried not to wake up the tour leader. I asked Nicholas for help and he arranged for a doctor that arrived there in 5 minutes, at 1AM. The doctor gave her shots and even gave me a ride to a 24 hours pharmacy for the medicines she would need and thankfully we were able to travel. Nichola was like an angel that night.Also the location is great, lots of shops around, even a very good bakery, a nice bar, a supermarket and a delicious ice cream.","April 13, 2017",Great location and excellent staff,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r475273438-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Paula F,"Belo Horizonte, MG"
1103,1103,1103,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,47,"This is a new hotel situated on a busy main road. The rooms are spacious and clean but there is no hairdryer, kettle, fridge or hospitality tray in the rooms. The food is okay, however, there is a well stocked supermarket a short walk away and a lovely bakery/deli across the road where one can enjoy pizza, pasta, pastries and coffee etc. There is a lot of noise at night from the street - cars screeching and dogs running wild, barking and fighting in the early hours of the morning.","November 4, 2017",Average tourist hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r538239719-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,DurbanKingfisher,Durban
1104,1104,1104,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,21,It was an wonderful hotel in the city of Bethlehem with nice rooms and nice staff the food was amazing have several varieties of food which will suit for all travellers the restaurant staff is little bit confusing they do need us to stay in the exact place they have reserved for us there are no any other choices. The washrooms how old fashion and it's really small and there are no any washroom and amenities.,"October 25, 2017",Holy land pilgrimage,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r535957449-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Methmal,"Negombo, null, Sri Lanka"
1105,1105,1105,30,Bethlehem,Nativity Hotel,4 of 5 bubbles,1,"This hotel is surely not a 4* one. 2 1/2-3. The staff is okay, friendly. The rooms are big and clean, but the sheets and towels are not changed during your visit. There is no hair dryer in your room and the ones you can borrow in the lobby don't work. A lot of people stay here because of the pilgrimages, so there will be crowds, noise and the elevators full all the time. At the breakfast, they don't have coffee, only some bad tasting granulated one- instant coffee. You are asked to pay for the real one. I've never experienced a 4 stars hotel not having coffee. It is essential! They don't have fresh juices, barely any fruit. The food is okay and edible, but not tasting too well. They don't let you stay wherever you want in the restaurant, the waiters will arrange you depending on their motives. ","September 21, 2017",Average,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r526370277-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Alexandra B,"Bucharest, Romania"
1106,1106,1106,40,Bethlehem,Nativity Hotel,4 of 5 bubbles,257,"We stayed four nights here as part of a Holy Land pilgrimage, largely because we wanted to support people on the West Bank.. I'm not sure exactly how much we paid because it was all part of the package. But it was a good 3* level or service. The rooms were fine and there was a room for our group of 26 to have our meeting every evening. There was plenty to suit all tastes at the breakfast and evening buffets. The only two negative features were the fruit juices at breakfast, which were very poor; and the hot beverages, which were just coffee granules at breakfast (the cups being kept separate from the hot water for some reason) or only available at the bar in the evening. The staff were friendly and the business appeared to be Christian-run. The town was bigger than I remember and the centre appeared to be more than easy walking distance away.","June 19, 2017",Good average hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r494366077-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Michael K,"London, United Kingdom"
1107,1107,1107,50,Bethlehem,Nativity Hotel,4 of 5 bubbles,3,"I went to the Holy Land in a group tour and we stayed at the Nativity. The staff couldn't be more friendly. They try to speak as many languages as they can, most speak at least some portuguese (my native language). The highlight of the staff is Nichola, who seems to do a bit of everything in the hotel and is always ready to help. My mother fell sick on our last day of stay in the middle of the night. We had about four hours before a very early flight. My mother had a fever and was throwing up. Because of the short time for rest, I tried not to wake up the tour leader. I asked Nicholas for help and he arranged for a doctor that arrived there in 5 minutes, at 1AM. The doctor gave her shots and even gave me a ride to a 24 hours pharmacy for the medicines she would need and thankfully we were able to travel. Nichola was like an angel that night.Also the location is great, lots of shops around, even a very good bakery, a nice bar, a supermarket and a delicious ice cream.","April 13, 2017",Great location and excellent staff,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d4747825-r475273438-Nativity_Hotel-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Paula F,"Belo Horizonte, MG"
1108,1108,1108,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,2,"Very clean and silent hotel, personal kind, cordial reception, acceptable pricesHotel with sight on the sea, the room comforting impeccable cleaningThe position of the hotel is found in the green zone","October 19, 2017",I am satisfied,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r534278606-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,tizianoravasio,"Province of Bergamo, Italy"
1109,1109,1109,30,Gaza City,Roots Hotel,4.5 of 5 bubbles,151,"The Roots Hotel is a comfortable hotel close to the beach. I have been staying here a couple of days in January, so not really beach season. Probably because the off-season, the hotel is very quiet. The dining room (smoking allowed) is very spacious. Service is friendly and efficient. The menu is international and portions are large and of reasonable quality.Breakfast is excellent.The rooms are good with beach or sea view.The hotel is located in one of the nicest areas of Gaza and a good starting point for walks along the coastline and to the harbour.","January 13, 2017",Nice hotel close to the beach,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r451723280-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Akulon,Gilze
1110,1110,1110,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,42,Excellent food and shisha. probably the best sea food ever. the hotel has a beautiful terrace on the sea. Within walking distance from the port and shopping area.The staff is exceptionally helfull and very friendly. Typical pa;lestinian hospitality. ,"December 7, 2016",Gaza Trip Nov 2016,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r442675049-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Samir B. S,"Jerusalem, Israel"
1111,1111,1111,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,18,"Roots is a great for a comfortable, easy stay with friendly and helpful staff. This is a known and much frequented hotel for UN, diplomatics and other international staff. The rooms are spacious and clean and overlook the sea - perfect for watching the sun set and the early morning light. Breakfast was simple but lovely and plentiful with a restaurant that offers a good variety menu, especially fish, a speciality of Gaza.","May 4, 2016","Good, comfortable, great view!",https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r370203538-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Amba1967,"London, United Kingdom"
1112,1112,1112,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,54,"Roots is one of the most frequented accommodations for the visiting diplomatic and UN set who come on mission to Gaza. It's location is spectacular being right on the waterfront and enabling you to look over the Gaza harbor while enjoying you breakfast and dinner, and it is also convenient from the perspective of being able to get to many of the main UN offices and such easily. The décor of the hotel is a pleasant surprise for new comers, feeling more akin to a mountain lodge all dressed in wooden and with high ceilings. Rooms are comfortable, wifi works well, and the breakfast is generous. In the evening enjoy a tasty dish from their very long menu. Generator back up power and hot water are guaranteed.","April 18, 2016",Overturning expectations of Gaza one visitor at a time.,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r365046092-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,TripTestDummy,All over Europe
1113,1113,1113,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,2,"Very clean and silent hotel, personal kind, cordial reception, acceptable pricesHotel with sight on the sea, the room comforting impeccable cleaningThe position of the hotel is found in the green zone","October 19, 2017",I am satisfied,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r534278606-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,tizianoravasio,"Province of Bergamo, Italy"
1114,1114,1114,30,Gaza City,Roots Hotel,4.5 of 5 bubbles,151,"The Roots Hotel is a comfortable hotel close to the beach. I have been staying here a couple of days in January, so not really beach season. Probably because the off-season, the hotel is very quiet. The dining room (smoking allowed) is very spacious. Service is friendly and efficient. The menu is international and portions are large and of reasonable quality.Breakfast is excellent.The rooms are good with beach or sea view.The hotel is located in one of the nicest areas of Gaza and a good starting point for walks along the coastline and to the harbour.","January 13, 2017",Nice hotel close to the beach,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r451723280-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Akulon,Gilze
1115,1115,1115,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,42,Excellent food and shisha. probably the best sea food ever. the hotel has a beautiful terrace on the sea. Within walking distance from the port and shopping area.The staff is exceptionally helfull and very friendly. Typical pa;lestinian hospitality. ,"December 7, 2016",Gaza Trip Nov 2016,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r442675049-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Samir B. S,"Jerusalem, Israel"
1116,1116,1116,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,18,"Roots is a great for a comfortable, easy stay with friendly and helpful staff. This is a known and much frequented hotel for UN, diplomatics and other international staff. The rooms are spacious and clean and overlook the sea - perfect for watching the sun set and the early morning light. Breakfast was simple but lovely and plentiful with a restaurant that offers a good variety menu, especially fish, a speciality of Gaza.","May 4, 2016","Good, comfortable, great view!",https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r370203538-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Amba1967,"London, United Kingdom"
1117,1117,1117,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,54,"Roots is one of the most frequented accommodations for the visiting diplomatic and UN set who come on mission to Gaza. It's location is spectacular being right on the waterfront and enabling you to look over the Gaza harbor while enjoying you breakfast and dinner, and it is also convenient from the perspective of being able to get to many of the main UN offices and such easily. The décor of the hotel is a pleasant surprise for new comers, feeling more akin to a mountain lodge all dressed in wooden and with high ceilings. Rooms are comfortable, wifi works well, and the breakfast is generous. In the evening enjoy a tasty dish from their very long menu. Generator back up power and hot water are guaranteed.","April 18, 2016",Overturning expectations of Gaza one visitor at a time.,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r365046092-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,TripTestDummy,All over Europe
1118,1118,1118,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,2,"Very clean and silent hotel, personal kind, cordial reception, acceptable pricesHotel with sight on the sea, the room comforting impeccable cleaningThe position of the hotel is found in the green zone","October 19, 2017",I am satisfied,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r534278606-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,tizianoravasio,"Province of Bergamo, Italy"
1119,1119,1119,30,Gaza City,Roots Hotel,4.5 of 5 bubbles,151,"The Roots Hotel is a comfortable hotel close to the beach. I have been staying here a couple of days in January, so not really beach season. Probably because the off-season, the hotel is very quiet. The dining room (smoking allowed) is very spacious. Service is friendly and efficient. The menu is international and portions are large and of reasonable quality.Breakfast is excellent.The rooms are good with beach or sea view.The hotel is located in one of the nicest areas of Gaza and a good starting point for walks along the coastline and to the harbour.","January 13, 2017",Nice hotel close to the beach,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r451723280-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Akulon,Gilze
1120,1120,1120,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,42,Excellent food and shisha. probably the best sea food ever. the hotel has a beautiful terrace on the sea. Within walking distance from the port and shopping area.The staff is exceptionally helfull and very friendly. Typical pa;lestinian hospitality. ,"December 7, 2016",Gaza Trip Nov 2016,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r442675049-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Samir B. S,"Jerusalem, Israel"
1121,1121,1121,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,18,"Roots is a great for a comfortable, easy stay with friendly and helpful staff. This is a known and much frequented hotel for UN, diplomatics and other international staff. The rooms are spacious and clean and overlook the sea - perfect for watching the sun set and the early morning light. Breakfast was simple but lovely and plentiful with a restaurant that offers a good variety menu, especially fish, a speciality of Gaza.","May 4, 2016","Good, comfortable, great view!",https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r370203538-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,Amba1967,"London, United Kingdom"
1122,1122,1122,40,Gaza City,Roots Hotel,4.5 of 5 bubbles,54,"Roots is one of the most frequented accommodations for the visiting diplomatic and UN set who come on mission to Gaza. It's location is spectacular being right on the waterfront and enabling you to look over the Gaza harbor while enjoying you breakfast and dinner, and it is also convenient from the perspective of being able to get to many of the main UN offices and such easily. The décor of the hotel is a pleasant surprise for new comers, feeling more akin to a mountain lodge all dressed in wooden and with high ceilings. Rooms are comfortable, wifi works well, and the breakfast is generous. In the evening enjoy a tasty dish from their very long menu. Generator back up power and hot water are guaranteed.","April 18, 2016",Overturning expectations of Gaza one visitor at a time.,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d7021114-r365046092-Roots_Hotel-Gaza_City_Gaza.html#CHECK_RATES_CONT,TripTestDummy,All over Europe
1123,1123,1123,50,Beit Sahour,Shepherds' House,4 of 5 bubbles,65,"Quiet friends and quiet location at the entrance of Beit Sahour city. Very convenient and close to Bethlehem. The place is clean, the staff is friendly, and breakfast is more than sufficient. The beds are comfortable and bathroom well stocked with needed amenities. The room was a bit small for my taste, but great if you just want a place to sleep.","August 12, 2017",Exceeded my expectations,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r511701874-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jack R,"Ramallah, Palestinian Territories"
1124,1124,1124,20,Beit Sahour,Shepherds' House,4 of 5 bubbles,7,"After staying in great hotels Shepherd House was disappointing. Rooms feel like an old aged home and food is not nice at all. No pool and very cramped rooms with balcony only big enough for one person. The staff are very very friendly, but that would not be enough to have me return. ","May 5, 2017",Not great but ok if you just want a bed,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r481780692-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,MarkPaul0,"Sandton, South Africa"
1125,1125,1125,40,Beit Sahour,Shepherds' House,4 of 5 bubbles,33,"The room was small but pleasant and comfortable. The breakfast was simple. The management was very helpful, offering to give me a ride to the office where I was going. The hotel is centrally located in Beit Sahour.","April 29, 2017","Comfortable Stay, Friendly and Helpful Management",https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r480072883-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jeff N,"Temecula, California"
1126,1126,1126,30,Beit Sahour,Shepherds' House,4 of 5 bubbles,9,Good hotel. The rooms are small. The preakfast not bad. The distination is far from the center of the city. Good and nice people. We stayed for ine night. The rooms are clean. I think I can recomend this hotel for visiting Betlehem but not more.,"December 31, 2016",Not bad,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r448181783-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Nelly Z,Ha
1127,1127,1127,50,Beit Sahour,Shepherds' House,4 of 5 bubbles,65,"Quiet friends and quiet location at the entrance of Beit Sahour city. Very convenient and close to Bethlehem. The place is clean, the staff is friendly, and breakfast is more than sufficient. The beds are comfortable and bathroom well stocked with needed amenities. The room was a bit small for my taste, but great if you just want a place to sleep.","August 12, 2017",Exceeded my expectations,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r511701874-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jack R,"Ramallah, Palestinian Territories"
1128,1128,1128,20,Beit Sahour,Shepherds' House,4 of 5 bubbles,7,"After staying in great hotels Shepherd House was disappointing. Rooms feel like an old aged home and food is not nice at all. No pool and very cramped rooms with balcony only big enough for one person. The staff are very very friendly, but that would not be enough to have me return. ","May 5, 2017",Not great but ok if you just want a bed,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r481780692-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,MarkPaul0,"Sandton, South Africa"
1129,1129,1129,40,Beit Sahour,Shepherds' House,4 of 5 bubbles,33,"The room was small but pleasant and comfortable. The breakfast was simple. The management was very helpful, offering to give me a ride to the office where I was going. The hotel is centrally located in Beit Sahour.","April 29, 2017","Comfortable Stay, Friendly and Helpful Management",https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r480072883-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jeff N,"Temecula, California"
1130,1130,1130,30,Beit Sahour,Shepherds' House,4 of 5 bubbles,9,Good hotel. The rooms are small. The preakfast not bad. The distination is far from the center of the city. Good and nice people. We stayed for ine night. The rooms are clean. I think I can recomend this hotel for visiting Betlehem but not more.,"December 31, 2016",Not bad,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r448181783-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Nelly Z,Ha
1131,1131,1131,50,Beit Sahour,Shepherds' House,4 of 5 bubbles,65,"Quiet friends and quiet location at the entrance of Beit Sahour city. Very convenient and close to Bethlehem. The place is clean, the staff is friendly, and breakfast is more than sufficient. The beds are comfortable and bathroom well stocked with needed amenities. The room was a bit small for my taste, but great if you just want a place to sleep.","August 12, 2017",Exceeded my expectations,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r511701874-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jack R,"Ramallah, Palestinian Territories"
1132,1132,1132,20,Beit Sahour,Shepherds' House,4 of 5 bubbles,7,"After staying in great hotels Shepherd House was disappointing. Rooms feel like an old aged home and food is not nice at all. No pool and very cramped rooms with balcony only big enough for one person. The staff are very very friendly, but that would not be enough to have me return. ","May 5, 2017",Not great but ok if you just want a bed,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r481780692-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,MarkPaul0,"Sandton, South Africa"
1133,1133,1133,40,Beit Sahour,Shepherds' House,4 of 5 bubbles,33,"The room was small but pleasant and comfortable. The breakfast was simple. The management was very helpful, offering to give me a ride to the office where I was going. The hotel is centrally located in Beit Sahour.","April 29, 2017","Comfortable Stay, Friendly and Helpful Management",https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r480072883-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jeff N,"Temecula, California"
