,Form,Topic Category,Rank,Type,Polarity
7208,room,concept,13,Top>Location>Facility,P
7213,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7214,friend,concept,3,Top>Person,P
7220,breakfast,concept,9,Top>Event,P
7221,breakfast,concept,10,Top>Product>Food,P
7224,staff,concept,13,Top>Organization,P
7225,friendly,concept,14,Top,P
7226,room,concept,15,Top>Location>Facility,P
7228,sunny,concept,17,Top,P
7229,room,concept,18,Top>Location>Facility,P
7230,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7232,star,concept,2,Top>OtherEntity>Vocation,P
7234,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7235,food,concept,5,Top>Product>Food,P
7237,room,concept,7,Top>Location>Facility,P
7238,star,concept,8,Top>Location>AstralBody>Star,P
7239,room,concept,9,Top>Location>Facility,P
7242,shower,concept,2,Top>Event>NaturalPhenomena,P
7244,breakfast,concept,4,Top>Event,P
7245,breakfast,concept,5,Top>Product>Food,P
7247,dinner,concept,7,Top>Product>Food,P
7248,service,concept,8,Top>Product>ProfessionalService,P
7249,area,concept,9,Top>Location,P
7252,dinner,concept,12,Top>Event,P
7266,location,concept,3,Top>Location>Address,P
7267,location,concept,4,Top>Location,P
7269,food,concept,6,Top>Product>Food,P
7270,staff,concept,7,Top>Organization,P
7271,gem,concept,8,Top>Product>Substance>Mineral,P
7274,boarding house,concept,11,Top>Location>Facility,P
7275,room,concept,12,Top>Location>Facility,P
7276,room,concept,13,Top>Location>Facility,P
7281,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7282,friend,concept,3,Top>Person,P
7288,breakfast,concept,9,Top>Event,P
7289,breakfast,concept,10,Top>Product>Food,P
7292,staff,concept,13,Top>Organization,P
7293,friendly,concept,14,Top,P
7294,room,concept,15,Top>Location>Facility,P
7296,sunny,concept,17,Top,P
7297,room,concept,18,Top>Location>Facility,P
7298,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7300,star,concept,2,Top>OtherEntity>Vocation,P
7302,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7303,food,concept,5,Top>Product>Food,P
7305,room,concept,7,Top>Location>Facility,P
7306,star,concept,8,Top>Location>AstralBody>Star,P
7307,room,concept,9,Top>Location>Facility,P
7310,shower,concept,2,Top>Event>NaturalPhenomena,P
7312,breakfast,concept,4,Top>Event,P
7313,breakfast,concept,5,Top>Product>Food,P
7315,dinner,concept,7,Top>Product>Food,P
7316,service,concept,8,Top>Product>ProfessionalService,P
7317,area,concept,9,Top>Location,P
7320,dinner,concept,12,Top>Event,P
7334,location,concept,3,Top>Location>Address,P
7335,location,concept,4,Top>Location,P
7337,food,concept,6,Top>Product>Food,P
7338,staff,concept,7,Top>Organization,P
7339,gem,concept,8,Top>Product>Substance>Mineral,P
7342,boarding house,concept,11,Top>Location>Facility,P
7343,room,concept,12,Top>Location>Facility,P
7344,room,concept,13,Top>Location>Facility,P
7349,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7350,friend,concept,3,Top>Person,P
7356,breakfast,concept,9,Top>Event,P
7357,breakfast,concept,10,Top>Product>Food,P
7360,staff,concept,13,Top>Organization,P
7361,friendly,concept,14,Top,P
7362,room,concept,15,Top>Location>Facility,P
7364,sunny,concept,17,Top,P
7365,room,concept,18,Top>Location>Facility,P
7366,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7368,star,concept,2,Top>OtherEntity>Vocation,P
7370,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7371,food,concept,5,Top>Product>Food,P
7373,room,concept,7,Top>Location>Facility,P
7374,star,concept,8,Top>Location>AstralBody>Star,P
7375,room,concept,9,Top>Location>Facility,P
7378,shower,concept,2,Top>Event>NaturalPhenomena,P
7380,breakfast,concept,4,Top>Event,P
7381,breakfast,concept,5,Top>Product>Food,P
7383,dinner,concept,7,Top>Product>Food,P
7384,service,concept,8,Top>Product>ProfessionalService,P
7385,area,concept,9,Top>Location,P
7388,dinner,concept,12,Top>Event,P
7402,location,concept,3,Top>Location>Address,P
7403,location,concept,4,Top>Location,P
7405,food,concept,6,Top>Product>Food,P
7406,staff,concept,7,Top>Organization,P
7407,gem,concept,8,Top>Product>Substance>Mineral,P
7410,boarding house,concept,11,Top>Location>Facility,P
7411,room,concept,12,Top>Location>Facility,P
7412,room,concept,13,Top>Location>Facility,P
7417,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7418,friend,concept,3,Top>Person,P
7424,breakfast,concept,9,Top>Event,P
7425,breakfast,concept,10,Top>Product>Food,P
7428,staff,concept,13,Top>Organization,P
7429,friendly,concept,14,Top,P
7430,room,concept,15,Top>Location>Facility,P
7432,sunny,concept,17,Top,P
7433,room,concept,18,Top>Location>Facility,P
7434,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7436,star,concept,2,Top>OtherEntity>Vocation,P
7438,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7439,food,concept,5,Top>Product>Food,P
7441,room,concept,7,Top>Location>Facility,P
7442,star,concept,8,Top>Location>AstralBody>Star,P
7443,room,concept,9,Top>Location>Facility,P
7446,shower,concept,2,Top>Event>NaturalPhenomena,P
7448,breakfast,concept,4,Top>Event,P
7449,breakfast,concept,5,Top>Product>Food,P
7451,dinner,concept,7,Top>Product>Food,P
7452,service,concept,8,Top>Product>ProfessionalService,P
7453,area,concept,9,Top>Location,P
7456,dinner,concept,12,Top>Event,P
7470,location,concept,3,Top>Location>Address,P
7471,location,concept,4,Top>Location,P
7473,food,concept,6,Top>Product>Food,P
7474,staff,concept,7,Top>Organization,P
7475,gem,concept,8,Top>Product>Substance>Mineral,P
7478,boarding house,concept,11,Top>Location>Facility,P
7479,room,concept,12,Top>Location>Facility,P
7480,room,concept,13,Top>Location>Facility,P
7485,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7486,friend,concept,3,Top>Person,P
7492,breakfast,concept,9,Top>Event,P
7493,breakfast,concept,10,Top>Product>Food,P
7496,staff,concept,13,Top>Organization,P
7497,friendly,concept,14,Top,P
7498,room,concept,15,Top>Location>Facility,P
7500,sunny,concept,17,Top,P
7501,room,concept,18,Top>Location>Facility,P
7502,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7504,star,concept,2,Top>OtherEntity>Vocation,P
7506,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7507,food,concept,5,Top>Product>Food,P
7509,room,concept,7,Top>Location>Facility,P
7510,star,concept,8,Top>Location>AstralBody>Star,P
7511,room,concept,9,Top>Location>Facility,P
7514,shower,concept,2,Top>Event>NaturalPhenomena,P
7516,breakfast,concept,4,Top>Event,P
7517,breakfast,concept,5,Top>Product>Food,P
7519,dinner,concept,7,Top>Product>Food,P
7520,service,concept,8,Top>Product>ProfessionalService,P
7521,area,concept,9,Top>Location,P
7524,dinner,concept,12,Top>Event,P
7538,location,concept,3,Top>Location>Address,P
7539,location,concept,4,Top>Location,P
7541,food,concept,6,Top>Product>Food,P
7542,staff,concept,7,Top>Organization,P
7543,gem,concept,8,Top>Product>Substance>Mineral,P
7546,boarding house,concept,11,Top>Location>Facility,P
7547,room,concept,12,Top>Location>Facility,P
7548,room,concept,13,Top>Location>Facility,P
7553,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7554,friend,concept,3,Top>Person,P
7560,breakfast,concept,9,Top>Event,P
7561,breakfast,concept,10,Top>Product>Food,P
7564,staff,concept,13,Top>Organization,P
7565,friendly,concept,14,Top,P
7566,room,concept,15,Top>Location>Facility,P
7568,sunny,concept,17,Top,P
7569,room,concept,18,Top>Location>Facility,P
7570,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7572,star,concept,2,Top>OtherEntity>Vocation,P
7574,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7575,food,concept,5,Top>Product>Food,P
7577,room,concept,7,Top>Location>Facility,P
7578,star,concept,8,Top>Location>AstralBody>Star,P
7579,room,concept,9,Top>Location>Facility,P
7582,shower,concept,2,Top>Event>NaturalPhenomena,P
7584,breakfast,concept,4,Top>Event,P
7585,breakfast,concept,5,Top>Product>Food,P
7587,dinner,concept,7,Top>Product>Food,P
7588,service,concept,8,Top>Product>ProfessionalService,P
7589,area,concept,9,Top>Location,P
7592,dinner,concept,12,Top>Event,P
7606,location,concept,3,Top>Location>Address,P
7607,location,concept,4,Top>Location,P
7609,food,concept,6,Top>Product>Food,P
7610,staff,concept,7,Top>Organization,P
7611,gem,concept,8,Top>Product>Substance>Mineral,P
7614,boarding house,concept,11,Top>Location>Facility,P
7615,room,concept,12,Top>Location>Facility,P
7616,room,concept,13,Top>Location>Facility,P
7621,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7622,friend,concept,3,Top>Person,P
7628,breakfast,concept,9,Top>Event,P
7629,breakfast,concept,10,Top>Product>Food,P
7632,staff,concept,13,Top>Organization,P
7633,friendly,concept,14,Top,P
7634,room,concept,15,Top>Location>Facility,P
7636,sunny,concept,17,Top,P
7637,room,concept,18,Top>Location>Facility,P
7638,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7640,star,concept,2,Top>OtherEntity>Vocation,P
7642,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7643,food,concept,5,Top>Product>Food,P
7645,room,concept,7,Top>Location>Facility,P
7646,star,concept,8,Top>Location>AstralBody>Star,P
7647,room,concept,9,Top>Location>Facility,P
7650,shower,concept,2,Top>Event>NaturalPhenomena,P
7652,breakfast,concept,4,Top>Event,P
7653,breakfast,concept,5,Top>Product>Food,P
7655,dinner,concept,7,Top>Product>Food,P
7656,service,concept,8,Top>Product>ProfessionalService,P
7657,area,concept,9,Top>Location,P
7660,dinner,concept,12,Top>Event,P
7674,location,concept,3,Top>Location>Address,P
7675,location,concept,4,Top>Location,P
7677,food,concept,6,Top>Product>Food,P
7678,staff,concept,7,Top>Organization,P
7679,gem,concept,8,Top>Product>Substance>Mineral,P
7682,boarding house,concept,11,Top>Location>Facility,P
7683,room,concept,12,Top>Location>Facility,P
7684,room,concept,13,Top>Location>Facility,P
7689,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7690,friend,concept,3,Top>Person,P
7696,breakfast,concept,9,Top>Event,P
7697,breakfast,concept,10,Top>Product>Food,P
7700,staff,concept,13,Top>Organization,P
7701,friendly,concept,14,Top,P
7702,room,concept,15,Top>Location>Facility,P
7704,sunny,concept,17,Top,P
7705,room,concept,18,Top>Location>Facility,P
7706,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7708,star,concept,2,Top>OtherEntity>Vocation,P
7710,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7711,food,concept,5,Top>Product>Food,P
7713,room,concept,7,Top>Location>Facility,P
7714,star,concept,8,Top>Location>AstralBody>Star,P
7715,room,concept,9,Top>Location>Facility,P
7718,shower,concept,2,Top>Event>NaturalPhenomena,P
7720,breakfast,concept,4,Top>Event,P
7721,breakfast,concept,5,Top>Product>Food,P
7723,dinner,concept,7,Top>Product>Food,P
7724,service,concept,8,Top>Product>ProfessionalService,P
7725,area,concept,9,Top>Location,P
7728,dinner,concept,12,Top>Event,P
7742,location,concept,3,Top>Location>Address,P
7743,location,concept,4,Top>Location,P
7745,food,concept,6,Top>Product>Food,P
7746,staff,concept,7,Top>Organization,P
7747,gem,concept,8,Top>Product>Substance>Mineral,P
7750,boarding house,concept,11,Top>Location>Facility,P
7751,room,concept,12,Top>Location>Facility,P
7752,room,concept,13,Top>Location>Facility,P
7757,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7758,friend,concept,3,Top>Person,P
7764,breakfast,concept,9,Top>Event,P
7765,breakfast,concept,10,Top>Product>Food,P
7768,staff,concept,13,Top>Organization,P
7769,friendly,concept,14,Top,P
7770,room,concept,15,Top>Location>Facility,P
7772,sunny,concept,17,Top,P
7773,room,concept,18,Top>Location>Facility,P
7774,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7776,star,concept,2,Top>OtherEntity>Vocation,P
7778,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7779,food,concept,5,Top>Product>Food,P
7781,room,concept,7,Top>Location>Facility,P
7782,star,concept,8,Top>Location>AstralBody>Star,P
7783,room,concept,9,Top>Location>Facility,P
7786,shower,concept,2,Top>Event>NaturalPhenomena,P
7788,breakfast,concept,4,Top>Event,P
7789,breakfast,concept,5,Top>Product>Food,P
7791,dinner,concept,7,Top>Product>Food,P
7792,service,concept,8,Top>Product>ProfessionalService,P
7793,area,concept,9,Top>Location,P
7796,dinner,concept,12,Top>Event,P
7810,location,concept,3,Top>Location>Address,P
7811,location,concept,4,Top>Location,P
7813,food,concept,6,Top>Product>Food,P
7814,staff,concept,7,Top>Organization,P
7815,gem,concept,8,Top>Product>Substance>Mineral,P
7818,boarding house,concept,11,Top>Location>Facility,P
7819,room,concept,12,Top>Location>Facility,P
7820,room,concept,13,Top>Location>Facility,P
7825,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7826,friend,concept,3,Top>Person,P
7832,breakfast,concept,9,Top>Event,P
7833,breakfast,concept,10,Top>Product>Food,P
7836,staff,concept,13,Top>Organization,P
7837,friendly,concept,14,Top,P
7838,room,concept,15,Top>Location>Facility,P
7840,sunny,concept,17,Top,P
7841,room,concept,18,Top>Location>Facility,P
7842,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7844,star,concept,2,Top>OtherEntity>Vocation,P
7846,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7847,food,concept,5,Top>Product>Food,P
7849,room,concept,7,Top>Location>Facility,P
7850,star,concept,8,Top>Location>AstralBody>Star,P
7851,room,concept,9,Top>Location>Facility,P
7854,shower,concept,2,Top>Event>NaturalPhenomena,P
7856,breakfast,concept,4,Top>Event,P
7857,breakfast,concept,5,Top>Product>Food,P
7859,dinner,concept,7,Top>Product>Food,P
7860,service,concept,8,Top>Product>ProfessionalService,P
7861,area,concept,9,Top>Location,P
7864,dinner,concept,12,Top>Event,P
7878,location,concept,3,Top>Location>Address,P
7879,location,concept,4,Top>Location,P
7881,food,concept,6,Top>Product>Food,P
7882,staff,concept,7,Top>Organization,P
7883,gem,concept,8,Top>Product>Substance>Mineral,P
7886,boarding house,concept,11,Top>Location>Facility,P
7887,room,concept,12,Top>Location>Facility,P
7888,room,concept,13,Top>Location>Facility,P
7893,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7894,friend,concept,3,Top>Person,P
7900,breakfast,concept,9,Top>Event,P
7901,breakfast,concept,10,Top>Product>Food,P
7904,staff,concept,13,Top>Organization,P
7905,friendly,concept,14,Top,P
7906,room,concept,15,Top>Location>Facility,P
7908,sunny,concept,17,Top,P
7909,room,concept,18,Top>Location>Facility,P
7910,Europe,entity,1,Top>Location>GeoPoliticalEntity>Continent,P
7912,star,concept,2,Top>OtherEntity>Vocation,P
7914,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
7915,food,concept,5,Top>Product>Food,P
7917,room,concept,7,Top>Location>Facility,P
7918,star,concept,8,Top>Location>AstralBody>Star,P
7919,room,concept,9,Top>Location>Facility,P
7922,shower,concept,2,Top>Event>NaturalPhenomena,P
7924,breakfast,concept,4,Top>Event,P
7925,breakfast,concept,5,Top>Product>Food,P
7927,dinner,concept,7,Top>Product>Food,P
7928,service,concept,8,Top>Product>ProfessionalService,P
7929,area,concept,9,Top>Location,P
7932,dinner,concept,12,Top>Event,P
7939,bed,concept,4,Top>Location>GeographicalEntity>WaterForm>Channel,P
7943,staff,concept,8,Top>Organization,P
7944,friendly,concept,9,Top,P
7946,room,concept,11,Top>Location>Facility,P
7948,room,concept,13,Top>Location>Facility,P
7951,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7952,location,concept,2,Top>Location>Address,P
7953,location,concept,3,Top>Location,P
7955,friend,concept,2,Top>Person,P
7957,kind,concept,4,Top>OtherEntity>Class,P
7959,food,concept,6,Top>Product>Food,P
7960,city,concept,7,Top>Location>GeoPoliticalEntity>City,P
7961,staff,concept,8,Top>Organization,P
7963,room,concept,10,Top>Location>Facility,P
7964,recommended,concept,11,Top>Person,P
7965,hall,concept,12,Top>Location>Facility,P
7966,room,concept,13,Top>Location>Facility,P
7972,bed,concept,4,Top>Location>GeographicalEntity>WaterForm>Channel,P
7976,staff,concept,8,Top>Organization,P
7977,friendly,concept,9,Top,P
7979,room,concept,11,Top>Location>Facility,P
7981,room,concept,13,Top>Location>Facility,P
7984,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
7985,location,concept,2,Top>Location>Address,P
7986,location,concept,3,Top>Location,P
7988,friend,concept,2,Top>Person,P
7990,kind,concept,4,Top>OtherEntity>Class,P
7992,food,concept,6,Top>Product>Food,P
7993,city,concept,7,Top>Location>GeoPoliticalEntity>City,P
7994,staff,concept,8,Top>Organization,P
7996,room,concept,10,Top>Location>Facility,P
7997,recommended,concept,11,Top>Person,P
7998,hall,concept,12,Top>Location>Facility,P
7999,room,concept,13,Top>Location>Facility,P
8005,bed,concept,4,Top>Location>GeographicalEntity>WaterForm>Channel,P
8009,staff,concept,8,Top>Organization,P
8010,friendly,concept,9,Top,P
8012,room,concept,11,Top>Location>Facility,P
8014,room,concept,13,Top>Location>Facility,P
8017,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
8018,location,concept,2,Top>Location>Address,P
8019,location,concept,3,Top>Location,P
8021,friend,concept,2,Top>Person,P
8023,kind,concept,4,Top>OtherEntity>Class,P
8025,food,concept,6,Top>Product>Food,P
8026,city,concept,7,Top>Location>GeoPoliticalEntity>City,P
8027,staff,concept,8,Top>Organization,P
8029,room,concept,10,Top>Location>Facility,P
8030,recommended,concept,11,Top>Person,P
8031,hall,concept,12,Top>Location>Facility,P
